customerID,Churn,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,BillingDelayDays,LastSupportContactDaysAgo,ContractRenewalRemainingDays,TechComplaint,NumSupportCalls,CustomerSatisfaction,HasMultipleServices,AvgMonthlyRevenue,PaymentRegularityIndex,SupportInteractionRate,LoyaltyScore,PromoResponse,NetPromoterScore
TC0003247,No,Female,0.020111145910302,No,Yes,71.80215775180791,Yes,No,No,Yes,No,No internet service,Yes,No internet service,No,Month-to-month,No,Electronic check,56.368336289094245,4048.678954796984,26,43,10,0,1,5,0,56.38659173435553,0.5666666666666667,0.013927158059185497,81.22,1,10
TC0003248,No,Male,0.9970194773091884,No,No,2.4501939765452203,Yes,No,Fiber optic,No,No internet service,No,Yes,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),100.86856415324847,246.39299553839678,32,23,28,0,1,2,0,100.56060781188089,0.4666666666666667,0.40813095190528653,22.69,1,1
TC0003249,No,Female,0.012840960133136365,Yes,No,4.075045032885685,Yes,Yes,Fiber optic,No,No internet service,No,No,Yes,No,Two year,Yes,Credit card (automatic),97.23487090905748,389.7540599756617,32,47,105,0,3,3,1,95.64411112769052,0.4666666666666667,0.736188183391827,39.6,0,6
TC0003250,No,Female,0.00374744232925294,Yes,No,17.376623710049593,Yes,No,No,Yes,Yes,No internet service,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),111.43017759673728,1937.3950635242763,1,1,341,0,2,4,1,111.49433260753662,0.9833333333333333,0.11509715773170139,63.32,0,7
TC0003251,No,Female,0.9741445643161538,No,No,4.492893789104265,Yes,No,DSL,No,No,Yes,No,No,Yes,One year,Yes,Electronic check,25.51496936413438,107.57402163408331,30,38,136,0,0,2,1,23.943148154305696,0.5,0.0,34.5,0,4
TC0003252,No,Male,0.0,No,Yes,1.588675525055912,Yes,No,No,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),20.19464645843217,39.37760657967209,11,72,2,0,1,4,0,24.786437481175543,0.8166666666666667,0.6294551557120551,41.22,1,9
TC0003253,No,Male,0.0,Yes,Yes,72.0,Yes,No phone service,Fiber optic,Yes,No,Yes,No,Yes,No,Two year,No,Mailed check,71.2113125345889,5123.447718457143,23,72,124,0,1,1,1,71.15899608968255,0.6166666666666667,0.013888888888888888,68.33,1,0
TC0003254,No,Male,0.0,Yes,No,65.79886892802544,Yes,Yes,DSL,Yes,No,No,Yes,Yes,No internet service,One year,No,Bank transfer (automatic),92.63536553399773,6095.710655194235,16,14,177,0,0,5,1,92.64157202857197,0.7333333333333334,0.0,91.22,0,10
TC0003255,No,Female,0.0,No,No,65.93686227806779,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),42.81288877502406,2824.023546425611,34,67,25,0,4,1,0,42.82920734863282,0.43333333333333335,0.06066409382859726,51.3,1,0
TC0003256,No,Male,0.007043737706184937,Yes,No,17.7113321994374,Yes,Yes,Fiber optic,Yes,No,Yes,No internet service,Yes,No,Month-to-month,Yes,Electronic check,98.07275102417208,1734.1353326649507,20,8,5,0,1,2,1,97.91106129893693,0.6666666666666667,0.05646102668842522,45.17,0,3
TC0003257,No,Male,0.0,No,Yes,68.99812022379338,Yes,Yes,DSL,Yes,Yes,Yes,No internet service,No internet service,No,Month-to-month,Yes,Mailed check,44.48657875665941,3077.810011712392,31,19,1,0,1,3,0,44.607157437472296,0.4833333333333333,0.014493148461965765,66.0,0,6
TC0003258,No,Male,0.0002711147205155742,No,No,6.975878414781755,Yes,Yes,Fiber optic,No internet service,No,No,No,No,No internet service,Month-to-month,Yes,Electronic check,43.78530276770951,309.1840924076459,24,61,10,1,2,1,0,44.32188665336979,0.6,0.2867022446609788,21.88,1,1
TC0003259,No,Male,1.0,Yes,No,60.88778850711187,Yes,No phone service,DSL,No,No internet service,No,Yes,Yes,No,One year,No,Credit card (automatic),51.733799710448004,3148.7013679531838,20,56,317,0,1,4,1,51.71318330251732,0.6666666666666667,0.016423654471917584,81.16,1,7
TC0003260,No,Male,1.0,No,No,70.93961134190702,Yes,Yes,Fiber optic,No,No,No,No internet service,No,No internet service,One year,Yes,Credit card (automatic),20.07132661695996,1420.9097572285038,33,27,60,0,2,3,0,20.02984976024407,0.44999999999999996,0.028192993479490853,66.41,1,4
TC0003261,No,Male,0.0,Yes,No,44.650596914100014,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),20.276802216830763,902.36028206124,47,16,10,0,3,4,1,20.20936660258371,0.21666666666666667,0.06718835149665475,63.14,0,8
TC0003262,No,Male,0.0003273436989867584,Yes,Yes,66.09612460044336,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),108.23911235551269,7160.447447514535,29,115,6,0,2,4,1,108.33384696606711,0.5166666666666666,0.030258960144640377,81.05,1,7
TC0003263,No,Female,0.0033958337924569217,No,Yes,69.81602698897551,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,No internet service,Two year,No,Electronic check,62.460751003229205,4367.72019018409,4,100,157,0,0,2,1,62.56042313713708,0.9333333333333333,0.0,79.45,0,2
TC0003264,No,Male,0.028530383194473288,No,Yes,72.0,Yes,Yes,DSL,Yes,Yes,No,No internet service,No,Yes,Month-to-month,Yes,Electronic check,53.79583868281155,3871.335280337923,2,77,16,0,1,2,1,53.76854556024893,0.9666666666666667,0.013888888888888888,81.33,0,2
TC0003265,No,Male,0.0,Yes,No,66.00338754269671,Yes,No,No,Yes,No,No internet service,Yes,No internet service,No,Two year,Yes,Mailed check,102.79459425609441,6787.288206259001,12,102,50,0,2,1,0,102.83242207634258,0.8,0.030301475037265727,58.67,0,0
TC0003266,No,Male,0.0,Yes,No,28.7870026095447,No,Yes,No,No,No,No,Yes,Yes,Yes,Two year,Yes,Electronic check,98.16630573556385,2828.619716703531,10,66,246,0,3,4,1,98.26030709309298,0.8333333333333334,0.1042136981293534,66.66,1,7
TC0003267,No,Male,0.05171678009110846,No,Yes,72.0,Yes,No,DSL,No internet service,No,No internet service,No,Yes,Yes,One year,Yes,Electronic check,100.24852591473567,7225.093161434528,15,79,61,0,0,1,1,100.34851613103511,0.75,0.0,71.0,0,0
TC0003268,No,Male,0.0,Yes,No,70.44190802456465,Yes,No,DSL,No,No,No,No,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),92.59854346812742,6529.608334073555,1,61,9,1,4,2,0,92.6949385271696,0.9833333333333333,0.05678437896096045,70.8,0,1
TC0003269,No,Female,0.9651283940242669,No,No,69.9650964257577,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,90.48400695675154,6329.757065940191,7,88,14,1,1,1,1,90.47021142401923,0.8833333333333333,0.014292841017679915,72.54,0,0
TC0003270,No,Female,0.0,No,Yes,2.093667582420804,Yes,Yes,DSL,Yes,No internet service,No,No,Yes,Yes,Month-to-month,No,Electronic check,18.25,43.76757975111099,15,51,4,0,1,3,1,20.904741573399495,0.75,0.47763074157347823,44.16,0,5
TC0003271,No,Male,0.0,No,No,1.0,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),99.76494162258405,104.86714872485851,27,61,23,0,4,1,0,104.86714872485851,0.55,1.0,17.56,0,1
TC0003272,No,Female,0.00444279199231943,No,No,33.26380609583584,Yes,Yes,DSL,No,No,No,No,Yes,Yes,One year,No,Credit card (automatic),78.00576456029407,2595.016370816123,9,77,315,0,0,1,1,78.01321241891746,0.85,0.0,51.48,0,0
TC0003273,No,Female,0.014933150461777551,No,No,17.692202839508607,Yes,Yes,DSL,No,No,No,No internet service,Yes,Yes,Two year,Yes,Electronic check,40.46051900814962,712.9511183371266,20,95,136,0,3,2,1,40.297475944885136,0.6666666666666667,0.16956622231917184,45.16,1,1
TC0003274,No,Female,0.0,Yes,No,72.0,No,No,No,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,25.595195027900196,1836.5108159559659,32,45,16,0,1,1,0,25.50709466605508,0.4666666666666667,0.013888888888888888,55.33,1,0
TC0003275,No,Male,0.0,No,Yes,6.897360608074009,Yes,Yes,DSL,Yes,No internet service,Yes,No,No,No internet service,One year,Yes,Bank transfer (automatic),107.45658617353793,751.0906130892572,4,72,41,0,1,1,0,108.89536675957395,0.9333333333333333,0.1449829952097047,28.5,0,0
TC0003276,No,Female,0.017033003278588657,No,No,16.843015438364016,Yes,No phone service,Fiber optic,No,No,No,Yes,Yes,No internet service,Two year,No,Electronic check,21.730556120204966,369.3782014709875,17,47,279,0,2,4,1,21.93064554400632,0.7166666666666667,0.11874358290051312,57.69,0,7
TC0003277,No,Female,0.0,Yes,No,56.602114978040206,Yes,No,No,No,No,No internet service,No,No,No internet service,Month-to-month,No,Electronic check,108.20743304374288,6130.984312399003,25,4,14,0,1,3,0,108.31723010310881,0.5833333333333333,0.01766718435146757,61.11,1,4
TC0003278,No,Female,0.0,Yes,No,22.68870801532383,Yes,Yes,Fiber optic,No internet service,No,No,No,No,No internet service,One year,Yes,Mailed check,29.844834742060055,669.7932181435397,5,24,139,1,1,4,0,29.520994218408777,0.9166666666666666,0.04407478818646727,54.94,1,7
TC0003279,No,Female,0.9957933533720676,No,No,62.924100328411726,Yes,No,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,115.15653255097979,7245.941823146918,47,80,27,1,2,1,1,115.15368174243412,0.21666666666666667,0.03178432412321599,55.29,0,1
TC0003280,No,Male,0.0,Yes,Yes,51.43198551929055,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,No internet service,Month-to-month,No,Mailed check,94.2547370394081,4850.117540452326,29,55,13,1,1,2,1,94.30158084472932,0.5166666666666666,0.01944315370879335,60.91,1,0
TC0003281,No,Male,0.0,No,No,38.85500368086079,Yes,No,Fiber optic,No internet service,No internet service,No internet service,Yes,Yes,Yes,Month-to-month,No,Mailed check,91.4278587496049,3552.790911495015,25,35,3,0,3,3,1,91.43715287421398,0.5833333333333333,0.0772101329507206,61.25,0,5
TC0003282,No,Female,0.0,Yes,No,11.290146617308363,Yes,No,DSL,No,No internet service,No,No,No internet service,No,Two year,Yes,Electronic check,100.1864380555452,1129.524775171774,14,59,150,1,3,5,0,100.04518218037627,0.7666666666666666,0.2657184270220946,51.61,1,9
TC0003283,No,Male,0.003952131094878054,No,No,39.563961902542474,Yes,Yes,DSL,No,Yes,No,No internet service,No internet service,No,Month-to-month,No,Mailed check,47.706424684250734,1889.561877977573,23,78,27,0,4,3,0,47.759672871794606,0.6166666666666667,0.10110210928453428,52.31,0,5
TC0003284,No,Female,0.0,No,No,61.910870201060405,Yes,No,Fiber optic,Yes,Yes,No,Yes,No internet service,No,One year,Yes,Mailed check,46.04613321176954,2846.2397556686865,32,110,22,1,3,1,0,45.97318284212933,0.4666666666666667,0.048456757113205885,49.73,0,0
TC0003285,No,Male,0.010127560661603682,No,Yes,69.69792327669028,Yes,No,DSL,No,Yes,No,No,No,No,One year,No,Bank transfer (automatic),100.09550582693116,6977.13425742803,47,32,215,0,1,4,0,100.10533929009414,0.21666666666666667,0.014347629785612841,67.05,1,7
TC0003286,No,Male,0.0036955448409637893,No,No,64.49388520687846,No,No phone service,Fiber optic,No internet service,No,No,No,Yes,No internet service,Two year,No,Mailed check,21.623990690145035,1393.1727518407129,51,10,148,0,1,4,0,21.6016254466885,0.15000000000000002,0.015505345922210732,62.83,1,6
TC0003287,No,Female,0.003811548578017676,Yes,No,1.9766134810028464,Yes,No,DSL,No,No,No,No,Yes,No internet service,Month-to-month,Yes,Mailed check,63.757898707274,137.1427826570592,1,113,13,0,3,2,1,69.38270125906406,0.9833333333333333,1.0,42.76,1,2
TC0003288,No,Female,0.0,Yes,No,61.65350449483783,Yes,Yes,No,No,Yes,No,Yes,No,No,Two year,No,Mailed check,78.78644975003822,4854.843713469854,40,62,148,1,3,1,0,78.74400252261968,0.33333333333333337,0.048659034463339974,46.92,0,0
TC0003289,No,Male,0.00908382587292215,Yes,No,2.440239786215941,Yes,No phone service,DSL,No,No,No,No,No,No,One year,No,Electronic check,87.14016728497893,217.1558268628127,44,6,125,0,1,4,0,88.98954442487572,0.2666666666666667,0.40979579369562347,30.69,1,8
TC0003290,No,Male,0.0,No,No,39.17564963388543,Yes,Yes,Fiber optic,No,No internet service,No,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),91.54164966419077,3584.570007359721,18,99,199,0,2,1,1,91.49995062900517,0.7,0.05105212086311077,51.76,0,1
TC0003291,No,Male,0.0,Yes,No,33.364282060637414,Yes,Yes,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,18.25,608.8953161018288,35,96,21,0,0,1,1,18.249915133651044,0.41666666666666663,0.0,42.87,1,0
TC0003292,No,Female,0.0193309264686423,No,Yes,1.0,Yes,No phone service,Fiber optic,Yes,Yes,No,No,No internet service,No internet service,Month-to-month,No,Mailed check,20.628026125831646,16.168204094416563,27,71,20,0,3,2,0,16.168204094416563,0.55,1.0,23.56,1,4
TC0003293,No,Male,0.9867329691295643,Yes,Yes,29.477532764365357,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Two year,Yes,Credit card (automatic),105.57671578720752,3115.4200755620723,34,0,99,1,6,1,1,105.68795226065272,0.43333333333333335,0.2035448505124977,41.04,0,0
TC0003294,No,Male,0.02491703952485069,No,No,71.02544372501993,Yes,No phone service,No,No,No internet service,No,No,No,No,Month-to-month,Yes,Credit card (automatic),35.26776298583168,2500.8547081726374,8,34,10,0,0,5,0,35.21068756507703,0.8666666666666667,0.0,86.79,1,10
TC0003295,No,Male,0.02663740791620794,No,Yes,22.389261101755775,Yes,Yes,No,Yes,No,No,No,Yes,No internet service,Month-to-month,No,Electronic check,23.198556211889393,509.7443208622538,21,64,4,0,2,2,1,22.767357910810173,0.65,0.08932853973654178,47.44,1,1
TC0003296,No,Female,0.013882013863269654,No,No,1.663303685923827,Yes,No,Fiber optic,Yes,Yes,Yes,No,No internet service,No internet service,Month-to-month,No,Electronic check,90.72117432734309,156.04723790197485,24,104,21,0,0,2,0,93.81764690511316,0.6,0.0,24.92,0,4
TC0003297,No,Male,0.0,Yes,No,62.943168721894686,Yes,Yes,DSL,No,No,No,No,No internet service,No,Two year,No,Credit card (automatic),63.76332821396687,4010.4921039995706,34,95,137,0,1,2,0,63.71608206951499,0.43333333333333335,0.01588734759157671,55.64,0,2
TC0003298,No,Male,0.0,No,Yes,31.733353253700734,Yes,No,DSL,No,No,Yes,No,No internet service,No,One year,Yes,Bank transfer (automatic),20.896761774003036,670.5070746859891,17,27,204,0,0,3,0,21.129411358624534,0.7166666666666667,0.0,49.96,0,4
TC0003299,No,Male,0.01989467434843737,Yes,No,4.806199897353002,Yes,No,No,No internet service,No internet service,No internet service,No,Yes,No internet service,Month-to-month,No,Bank transfer (automatic),44.394217506452044,211.3824609737386,36,82,20,0,3,1,1,43.98120458746561,0.4,0.6241937630709533,26.67,0,1
TC0003300,No,Male,0.002054039494988596,No,Yes,3.6587845941214088,Yes,No,DSL,No,Yes,No internet service,No internet service,Yes,Yes,One year,Yes,Electronic check,20.76341513968463,73.77081734880204,28,119,124,1,6,1,1,20.162656601137453,0.5333333333333333,1.0,28.7,0,2
TC0003301,No,Male,0.0,No,No,63.387005585500255,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,Two year,No,Mailed check,53.768928044829266,3403.9648909947923,22,119,180,1,0,3,1,53.70130454266872,0.6333333333333333,0.0,75.88,0,5
TC0003302,No,Female,0.021641532312311786,Yes,No,70.55089093908869,Yes,No,Fiber optic,No,No,No,No,No internet service,Yes,Month-to-month,No,Electronic check,24.80316796428463,1752.0345086169787,9,54,2,0,3,5,1,24.83362697899347,0.85,0.042522496315320825,96.19,1,9
TC0003303,No,Male,0.9841120887537959,Yes,No,35.357891447111356,Yes,No,DSL,No,Yes,No,No internet service,No,No,Two year,Yes,Electronic check,102.16522617664067,3608.159307975076,17,66,177,0,1,4,0,102.04678956527123,0.7166666666666667,0.028282229484634533,57.98,1,8
TC0003304,No,Female,0.0,No,No,46.91756103408902,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),59.36221672664456,2787.7516551924264,33,55,22,0,4,2,1,59.41808554726283,0.44999999999999996,0.08525592362087427,57.07,0,1
TC0003305,No,Male,1.0,Yes,No,2.347809228252493,Yes,Yes,No,No,Yes,No,Yes,Yes,No internet service,Month-to-month,No,Electronic check,88.13276189354713,209.10206252358097,33,93,13,0,3,1,1,89.0626291128511,0.44999999999999996,1.0,26.3,1,1
TC0003306,No,Female,0.0,Yes,Yes,28.382943485805967,Yes,No,Fiber optic,No,Yes,Yes,No internet service,No internet service,No,Month-to-month,Yes,Electronic check,78.74998428304129,2232.2401412874833,30,84,15,0,0,3,0,78.64723905058702,0.5,0.0,43.77,0,5
TC0003307,No,Male,0.0,No,No,70.48792107136765,No,Yes,No,No,No,No,Yes,Yes,No,Month-to-month,No,Credit card (automatic),71.6772371629862,5052.735014145755,38,7,17,0,0,1,0,71.6822816923478,0.3666666666666667,0.0,52.49,0,0
TC0003308,No,Female,0.02008465735426657,No,No,1.0,No,No phone service,Fiber optic,No internet service,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),105.01425265679639,102.22908684036771,34,75,26,0,0,3,0,102.22908684036771,0.43333333333333335,0.0,27.22,0,5
TC0003309,No,Male,0.0038930696812680874,No,No,54.72548191657213,Yes,No,DSL,Yes,No,No,No,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),106.77093062227813,5844.113583011627,4,87,21,1,1,4,1,106.7896230118331,0.9333333333333333,0.01827302318734222,83.07,1,8
TC0003310,No,Male,0.023003649971594896,No,No,30.601002429547513,Yes,No,DSL,No,Yes,Yes,No,No,No internet service,Two year,No,Mailed check,76.13179476480727,2334.7449009074235,26,116,188,0,0,3,0,76.2963535682431,0.5666666666666667,0.0,46.33,0,6
TC0003311,No,Male,1.0,No,No,34.37414884706284,Yes,No,Fiber optic,No,No internet service,Yes,No internet service,No,No,Two year,Yes,Electronic check,85.0431122155657,2926.62114331158,18,67,274,0,1,4,0,85.14017776360592,0.7,0.029091629423296884,57.1,0,7
TC0003312,No,Male,0.00014270176213478303,Yes,No,32.005997381584656,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,73.45158650625201,2345.9386575819926,22,39,18,0,1,2,0,73.29684588838276,0.6333333333333333,0.031244144279514677,42.45,0,3
TC0003313,No,Male,0.0,Yes,No,71.95194386180911,Yes,No,Fiber optic,No,No internet service,No internet service,No internet service,Yes,No,Two year,Yes,Bank transfer (automatic),65.12467550710289,4679.843027520118,9,24,315,1,4,4,1,65.04123136003419,0.85,0.05559266067477481,90.97,0,9
TC0003314,No,Female,0.0,No,No,7.508898127677391,Yes,Yes,No,No,Yes,Yes,No,Yes,No internet service,Month-to-month,Yes,Electronic check,41.61249068234452,312.96440144078736,7,15,28,0,0,4,1,41.6791380198937,0.8833333333333333,0.0,55.84,1,9
TC0003315,No,Male,0.014076559243876897,No,Yes,1.0,Yes,No,DSL,No,No internet service,Yes,Yes,No,Yes,Two year,No,Electronic check,77.05780104770521,83.01397523038423,40,4,90,0,1,2,1,83.01397523038423,0.33333333333333337,1.0,29.22,0,3
TC0003316,No,Female,0.0,No,No,9.83198588347201,Yes,No,Fiber optic,No internet service,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,18.25,179.5672108924685,12,49,3,0,0,5,1,18.263574929895768,0.8,0.0,61.46,1,10
TC0003317,No,Male,0.0,No,No,54.241949657927634,No,No,DSL,No internet service,Yes,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),77.2835724877643,4195.153515724337,36,13,6,0,1,4,1,77.34149569071033,0.4,0.018435915491725817,72.13,1,6
TC0003318,No,Female,0.006241883251639008,Yes,No,4.205013959400371,Yes,No,No,No,No,Yes,Yes,No internet service,Yes,Two year,Yes,Bank transfer (automatic),20.642760968049302,81.16165754344851,28,19,323,1,1,2,1,19.30116245203192,0.5333333333333333,0.23781133895274836,35.0,0,2
TC0003319,No,Female,0.027100189322513273,No,Yes,16.053597409346114,Yes,No,No,No,No internet service,No,No internet service,Yes,No,Month-to-month,Yes,Mailed check,60.02055689678564,959.4502641735542,16,30,22,0,5,4,1,59.76543697395697,0.7333333333333334,0.311456670583323,57.59,0,7
TC0003320,No,Male,0.0,No,No,10.67773111312681,Yes,No,DSL,No internet service,No,Yes,No,No,Yes,Two year,No,Credit card (automatic),91.09639572967103,971.9536679670477,33,78,280,0,0,3,1,91.02623559907437,0.44999999999999996,0.0,42.93,1,4
TC0003321,No,Male,0.0,Yes,Yes,3.712002612273617,Yes,Yes,No,Yes,No,No,Yes,No internet service,Yes,Two year,Yes,Electronic check,45.59388394063328,166.67089158969745,32,99,134,0,1,2,1,44.90053186886386,0.4666666666666667,0.26939636213981427,33.4,0,3
TC0003322,No,Male,0.999032853468505,No,No,71.80622174744002,Yes,No,DSL,Yes,Yes,No,No,Yes,No internet service,One year,No,Credit card (automatic),111.05453025485087,7969.215501745662,35,27,149,0,0,4,1,110.98224231564967,0.41666666666666663,0.0,82.23,0,8
TC0003323,No,Male,0.006471146944483208,Yes,Yes,71.45590158823352,Yes,No,Fiber optic,Yes,Yes,Yes,No internet service,No internet service,Yes,Two year,No,Mailed check,100.93610433468287,7219.020004635614,44,61,71,0,0,1,1,101.02762464933133,0.2666666666666667,0.0,61.03,0,1
TC0003324,No,Female,0.0,No,Yes,2.7666470068429247,Yes,No phone service,Fiber optic,No,Yes,Yes,No internet service,No internet service,Yes,Month-to-month,Yes,Electronic check,20.174234429845836,58.56764375209388,26,49,13,1,2,2,1,21.16917828954499,0.5666666666666667,0.7228967031403979,34.87,0,3
